id,name,score1,score2
3139,Student_3139,93,65
3140,Student_3140,81,87
3141,Student_3141,96,84
3142,Student_3142,93,85
3143,Student_3143,64,70
3144,Student_3144,55,72
3145,Student_3145,97,52
3146,Student_3146,91,82
3147,Student_3147,79,81
3148,Student_3148,98,66
3149,Student_3149,74,74
3150,Student_3150,93,77
3151,Student_3151,79,83
3152,Student_3152,51,96
3153,Student_3153,83,73
3154,Student_3154,75,66
3155,Student_3155,75,86
3156,Student_3156,95,54
3157,Student_3157,86,82
3158,Student_3158,74,54
3159,Student_3159,96,83
3160,Student_3160,83,81
3161,Student_3161,94,92
3162,Student_3162,57,92
3163,Student_3163,55,55
3164,Student_3164,83,54
3165,Student_3165,98,54
3166,Student_3166,94,95
3167,Student_3167,59,98
3168,Student_3168,97,61
3169,Student_3169,89,72
3170,Student_3170,58,63
3171,Student_3171,89,84
3172,Student_3172,54,85
3173,Student_3173,98,59
3174,Student_3174,93,80
3175,Student_3175,50,88
3176,Student_3176,77,73
3177,Student_3177,70,82
3178,Student_3178,58,95
3179,Student_3179,52,93
3180,Student_3180,90,62
3181,Student_3181,54,81
3182,Student_3182,89,99
3183,Student_3183,77,59
3184,Student_3184,84,77
3185,Student_3185,88,96
3186,Student_3186,93,56
3187,Student_3187,89,69
3188,Student_3188,91,62
3189,Student_3189,54,99
3190,Student_3190,66,84
3191,Student_3191,77,83
3192,Student_3192,60,52
3193,Student_3193,81,100
3194,Student_3194,72,97
3195,Student_3195,89,72
3196,Student_3196,75,98
3197,Student_3197,91,71
3198,Student_3198,81,64
3199,Student_3199,91,50
3200,Student_3200,65,81
3201,Student_3201,87,75
3202,Student_3202,58,63
3203,Student_3203,76,91
3204,Student_3204,67,64
3205,Student_3205,51,56
3206,Student_3206,100,58
3207,Student_3207,55,82
3208,Student_3208,98,72
3209,Student_3209,57,67
3210,Student_3210,64,66
3211,Student_3211,57,74
3212,Student_3212,59,82
3213,Student_3213,55,86
3214,Student_3214,58,89
3215,Student_3215,69,83
3216,Student_3216,67,83
3217,Student_3217,96,63
3218,Student_3218,61,54
3219,Student_3219,51,77
3220,Student_3220,98,73
3221,Student_3221,61,91
3222,Student_3222,82,92
3223,Student_3223,97,74
3224,Student_3224,90,91
3225,Student_3225,61,77
3226,Student_3226,62,76
3227,Student_3227,94,87
3228,Student_3228,99,75
3229,Student_3229,90,76
3230,Student_3230,75,54
3231,Student_3231,70,64
3232,Student_3232,86,76
3233,Student_3233,82,86
3234,Student_3234,53,83
3235,Student_3235,81,89
3236,Student_3236,81,53
3237,Student_3237,52,60
3238,Student_3238,79,80
3239,Student_3239,50,50
3240,Student_3240,79,77
3241,Student_3241,51,63
3242,Student_3242,81,70
3243,Student_3243,76,60
3244,Student_3244,78,86
3245,Student_3245,60,51
3246,Student_3246,83,58
3247,Student_3247,93,70
3248,Student_3248,52,82
3249,Student_3249,59,65
3250,Student_3250,78,91
3251,Student_3251,82,66
3252,Student_3252,59,52
3253,Student_3253,51,74
3254,Student_3254,60,62
3255,Student_3255,72,81
3256,Student_3256,76,61
3257,Student_3257,77,65
3258,Student_3258,57,63
3259,Student_3259,54,85
3260,Student_3260,64,92
3261,Student_3261,83,50
3262,Student_3262,77,98
3263,Student_3263,63,64
3264,Student_3264,59,65
3265,Student_3265,88,87
3266,Student_3266,91,57
3267,Student_3267,57,83
3268,Student_3268,57,92
3269,Student_3269,75,67
3270,Student_3270,92,82
3271,Student_3271,54,64
3272,Student_3272,79,75
3273,Student_3273,97,82
3274,Student_3274,51,63
3275,Student_3275,90,100
3276,Student_3276,81,65
3277,Student_3277,78,99
3278,Student_3278,73,80
3279,Student_3279,75,78
3280,Student_3280,99,84
3281,Student_3281,74,79
3282,Student_3282,61,98
3283,Student_3283,96,65
3284,Student_3284,85,97
3285,Student_3285,94,95
3286,Student_3286,72,52
3287,Student_3287,89,64
3288,Student_3288,81,79
3289,Student_3289,84,62
3290,Student_3290,50,77
3291,Student_3291,74,89
3292,Student_3292,98,51
3293,Student_3293,70,83
3294,Student_3294,60,93
3295,Student_3295,55,97
3296,Student_3296,73,65
3297,Student_3297,97,72
3298,Student_3298,72,66
3299,Student_3299,80,96
3300,Student_3300,100,68
3301,Student_3301,91,82
3302,Student_3302,93,96
3303,Student_3303,70,92
3304,Student_3304,75,63
3305,Student_3305,92,78
3306,Student_3306,86,90
3307,Student_3307,94,79
3308,Student_3308,58,77
3309,Student_3309,82,64
3310,Student_3310,96,84
3311,Student_3311,86,77
3312,Student_3312,90,68
3313,Student_3313,71,81
3314,Student_3314,87,83
3315,Student_3315,95,87
3316,Student_3316,85,70
3317,Student_3317,64,89
3318,Student_3318,94,96
3319,Student_3319,85,62
3320,Student_3320,63,93
3321,Student_3321,91,74
3322,Student_3322,51,75
3323,Student_3323,73,97
3324,Student_3324,84,89
3325,Student_3325,61,59
3326,Student_3326,53,63
3327,Student_3327,97,70
3328,Student_3328,65,87
3329,Student_3329,83,85
3330,Student_3330,58,85
3331,Student_3331,91,100
3332,Student_3332,57,59
3333,Student_3333,75,75
3334,Student_3334,77,52
3335,Student_3335,65,88
3336,Student_3336,81,59
3337,Student_3337,66,97
3338,Student_3338,58,90
3339,Student_3339,94,95
3340,Student_3340,82,61
3341,Student_3341,99,96
3342,Student_3342,55,83
3343,Student_3343,100,54
3344,Student_3344,74,83
3345,Student_3345,94,51
3346,Student_3346,88,69
3347,Student_3347,66,52
3348,Student_3348,89,90
3349,Student_3349,63,69
3350,Student_3350,70,73
3351,Student_3351,55,84
3352,Student_3352,57,83
3353,Student_3353,75,64
3354,Student_3354,59,94
3355,Student_3355,63,90
3356,Student_3356,94,98
3357,Student_3357,61,68
3358,Student_3358,75,76
3359,Student_3359,57,93
3360,Student_3360,98,89
3361,Student_3361,96,88
3362,Student_3362,72,63
3363,Student_3363,98,56
3364,Student_3364,51,74
3365,Student_3365,57,50
3366,Student_3366,73,82
3367,Student_3367,69,92
3368,Student_3368,56,63
3369,Student_3369,74,88
3370,Student_3370,51,80
3371,Student_3371,94,99
3372,Student_3372,86,85
3373,Student_3373,87,78
3374,Student_3374,62,63
3375,Student_3375,53,74
3376,Student_3376,78,60
3377,Student_3377,78,90
3378,Student_3378,65,73
3379,Student_3379,61,55
3380,Student_3380,65,61
3381,Student_3381,67,69
3382,Student_3382,94,79
3383,Student_3383,73,90
3384,Student_3384,73,73
3385,Student_3385,62,71
3386,Student_3386,69,68
3387,Student_3387,68,91
3388,Student_3388,74,54
3389,Student_3389,53,73
3390,Student_3390,56,66
3391,Student_3391,78,99
3392,Student_3392,66,98
3393,Student_3393,57,57
3394,Student_3394,82,62
3395,Student_3395,52,66
3396,Student_3396,72,87
3397,Student_3397,97,96
3398,Student_3398,93,52
3399,Student_3399,81,53
3400,Student_3400,97,99
3401,Student_3401,62,83
3402,Student_3402,52,73
3403,Student_3403,77,94
3404,Student_3404,71,94
3405,Student_3405,82,86
3406,Student_3406,75,70
3407,Student_3407,75,81
3408,Student_3408,96,75
3409,Student_3409,76,73
3410,Student_3410,72,54
3411,Student_3411,62,86
3412,Student_3412,97,87
3413,Student_3413,72,81
3414,Student_3414,54,80
3415,Student_3415,81,67
3416,Student_3416,76,55
3417,Student_3417,88,66
3418,Student_3418,56,90
3419,Student_3419,85,100
3420,Student_3420,57,92
3421,Student_3421,50,61
3422,Student_3422,62,96
3423,Student_3423,51,86
3424,Student_3424,67,70
3425,Student_3425,81,72
3426,Student_3426,75,78
3427,Student_3427,79,99
3428,Student_3428,88,85
3429,Student_3429,90,50
3430,Student_3430,93,76
3431,Student_3431,66,81
3432,Student_3432,74,85
3433,Student_3433,75,87
3434,Student_3434,56,79
3435,Student_3435,93,96
3436,Student_3436,69,77
3437,Student_3437,90,96
3438,Student_3438,54,61
3439,Student_3439,95,56
3440,Student_3440,97,95
3441,Student_3441,96,61
3442,Student_3442,73,76
3443,Student_3443,62,63
3444,Student_3444,61,63
3445,Student_3445,52,70
3446,Student_3446,56,57
3447,Student_3447,62,77
3448,Student_3448,80,97
3449,Student_3449,75,53
3450,Student_3450,51,82
3451,Student_3451,93,83
3452,Student_3452,73,77
3453,Student_3453,100,51
3454,Student_3454,50,90
3455,Student_3455,72,96
3456,Student_3456,91,77
3457,Student_3457,86,91
3458,Student_3458,61,55
3459,Student_3459,68,68
3460,Student_3460,92,92
3461,Student_3461,85,94
3462,Student_3462,52,64
3463,Student_3463,98,96
3464,Student_3464,91,100
3465,Student_3465,80,65
3466,Student_3466,94,53
3467,Student_3467,70,90
3468,Student_3468,67,70
3469,Student_3469,88,78
3470,Student_3470,51,54
3471,Student_3471,76,97
3472,Student_3472,71,71
3473,Student_3473,71,90
3474,Student_3474,55,83
3475,Student_3475,67,52
3476,Student_3476,87,94
3477,Student_3477,96,87
3478,Student_3478,50,97
3479,Student_3479,75,100
3480,Student_3480,61,72
3481,Student_3481,91,76
3482,Student_3482,64,54
3483,Student_3483,54,66
3484,Student_3484,73,58
3485,Student_3485,71,76
3486,Student_3486,64,68
3487,Student_3487,100,53
3488,Student_3488,90,85
3489,Student_3489,71,90
3490,Student_3490,80,89
3491,Student_3491,66,98
3492,Student_3492,94,92
3493,Student_3493,70,64
3494,Student_3494,77,71
3495,Student_3495,71,98
3496,Student_3496,62,88
3497,Student_3497,69,73
3498,Student_3498,64,93
3499,Student_3499,97,59
3500,Student_3500,99,88
3501,Student_3501,83,65
3502,Student_3502,97,93
3503,Student_3503,95,94
3504,Student_3504,85,64
3505,Student_3505,77,91
3506,Student_3506,85,79
3507,Student_3507,75,71
3508,Student_3508,63,56
3509,Student_3509,57,88
3510,Student_3510,64,60
3511,Student_3511,84,96
3512,Student_3512,67,88
3513,Student_3513,100,52
3514,Student_3514,53,62
3515,Student_3515,73,67
3516,Student_3516,70,78
3517,Student_3517,91,57
3518,Student_3518,93,81
3519,Student_3519,69,79
3520,Student_3520,53,52
3521,Student_3521,69,53
3522,Student_3522,98,89
3523,Student_3523,55,82
3524,Student_3524,65,69
3525,Student_3525,84,71
3526,Student_3526,70,64
3527,Student_3527,64,55
3528,Student_3528,84,56
3529,Student_3529,90,80
3530,Student_3530,77,61
3531,Student_3531,76,86
3532,Student_3532,93,54
3533,Student_3533,52,65
3534,Student_3534,68,75
3535,Student_3535,96,54
3536,Student_3536,68,89
3537,Student_3537,81,87
3538,Student_3538,55,90
3539,Student_3539,61,73
3540,Student_3540,55,70
3541,Student_3541,59,72
3542,Student_3542,75,52
3543,Student_3543,84,55
3544,Student_3544,74,52
3545,Student_3545,93,61
3546,Student_3546,90,55
3547,Student_3547,61,55
3548,Student_3548,62,62
3549,Student_3549,75,62
3550,Student_3550,91,59
3551,Student_3551,91,95
3552,Student_3552,99,90
3553,Student_3553,94,87
3554,Student_3554,66,77
3555,Student_3555,99,100
3556,Student_3556,63,92
3557,Student_3557,56,57
3558,Student_3558,75,67
3559,Student_3559,79,69
3560,Student_3560,78,89
3561,Student_3561,88,52
3562,Student_3562,98,89
3563,Student_3563,53,80
3564,Student_3564,89,94
3565,Student_3565,65,60
3566,Student_3566,51,69
3567,Student_3567,70,72
3568,Student_3568,64,78
3569,Student_3569,83,61
3570,Student_3570,79,69
3571,Student_3571,51,91
3572,Student_3572,53,91
3573,Student_3573,66,74
3574,Student_3574,74,100
3575,Student_3575,74,82
3576,Student_3576,92,63
3577,Student_3577,68,91
3578,Student_3578,54,66
3579,Student_3579,79,94
3580,Student_3580,91,86
3581,Student_3581,66,81
3582,Student_3582,64,89
3583,Student_3583,68,89
3584,Student_3584,78,100
3585,Student_3585,70,59
3586,Student_3586,82,69
3587,Student_3587,58,70
3588,Student_3588,67,86
3589,Student_3589,83,59
3590,Student_3590,62,100
3591,Student_3591,63,80
3592,Student_3592,98,56
3593,Student_3593,77,81
3594,Student_3594,74,94
3595,Student_3595,82,50
3596,Student_3596,52,94
3597,Student_3597,53,55
3598,Student_3598,73,78
3599,Student_3599,82,59
3600,Student_3600,75,95
3601,Student_3601,89,93
3602,Student_3602,67,80
3603,Student_3603,75,63
3604,Student_3604,52,98
3605,Student_3605,50,83
3606,Student_3606,54,100
3607,Student_3607,88,60
3608,Student_3608,80,53
3609,Student_3609,82,90
3610,Student_3610,51,90
3611,Student_3611,75,81
3612,Student_3612,72,90
3613,Student_3613,100,83
3614,Student_3614,77,90
3615,Student_3615,53,96
3616,Student_3616,78,91
3617,Student_3617,53,99
3618,Student_3618,68,67
3619,Student_3619,95,56
3620,Student_3620,86,68
3621,Student_3621,83,67
3622,Student_3622,52,52
3623,Student_3623,95,89
3624,Student_3624,68,57
3625,Student_3625,62,58
3626,Student_3626,88,88
3627,Student_3627,76,57
3628,Student_3628,52,91
3629,Student_3629,77,82
3630,Student_3630,86,54
3631,Student_3631,78,52
3632,Student_3632,77,50
3633,Student_3633,65,61
3634,Student_3634,67,63
3635,Student_3635,92,51
3636,Student_3636,80,83
3637,Student_3637,75,88
3638,Student_3638,73,60
3639,Student_3639,65,92
3640,Student_3640,100,96
3641,Student_3641,73,84
3642,Student_3642,53,64
3643,Student_3643,61,71
3644,Student_3644,51,99
3645,Student_3645,99,83
3646,Student_3646,96,72
3647,Student_3647,61,62
3648,Student_3648,52,79
3649,Student_3649,73,93
3650,Student_3650,51,71
3651,Student_3651,79,94
3652,Student_3652,58,90
3653,Student_3653,66,72
3654,Student_3654,73,58
3655,Student_3655,77,88
3656,Student_3656,56,93
3657,Student_3657,57,76
3658,Student_3658,89,98
3659,Student_3659,98,67
3660,Student_3660,96,75
3661,Student_3661,55,93
3662,Student_3662,76,97
3663,Student_3663,92,60
3664,Student_3664,55,100
3665,Student_3665,94,70
3666,Student_3666,85,63
3667,Student_3667,69,81
3668,Student_3668,77,53
3669,Student_3669,81,56
3670,Student_3670,56,84
3671,Student_3671,84,92
3672,Student_3672,91,97
3673,Student_3673,58,77
3674,Student_3674,71,64
3675,Student_3675,56,72
3676,Student_3676,70,93
3677,Student_3677,79,59
3678,Student_3678,84,100
3679,Student_3679,72,94
3680,Student_3680,100,56
3681,Student_3681,55,91
3682,Student_3682,80,81
3683,Student_3683,80,95
3684,Student_3684,85,71
3685,Student_3685,95,86
3686,Student_3686,59,59
3687,Student_3687,94,73
3688,Student_3688,51,64
3689,Student_3689,66,57
3690,Student_3690,92,65
3691,Student_3691,86,93
3692,Student_3692,63,89
3693,Student_3693,96,74
3694,Student_3694,92,65
3695,Student_3695,56,77
3696,Student_3696,57,83
3697,Student_3697,66,58
3698,Student_3698,56,76
3699,Student_3699,81,67
3700,Student_3700,82,53
3701,Student_3701,68,96
3702,Student_3702,64,61
3703,Student_3703,99,75
3704,Student_3704,91,94
3705,Student_3705,91,53
3706,Student_3706,67,88
3707,Student_3707,88,82
3708,Student_3708,63,55
3709,Student_3709,68,85
3710,Student_3710,100,72
3711,Student_3711,96,79
3712,Student_3712,85,82
3713,Student_3713,98,54
3714,Student_3714,61,83
3715,Student_3715,66,66
3716,Student_3716,79,74
3717,Student_3717,97,98
3718,Student_3718,89,61
3719,Student_3719,71,87
3720,Student_3720,50,69
3721,Student_3721,55,98
3722,Student_3722,73,92
3723,Student_3723,94,82
3724,Student_3724,76,80
3725,Student_3725,67,68
3726,Student_3726,59,59
3727,Student_3727,50,72
3728,Student_3728,65,69
3729,Student_3729,83,80
3730,Student_3730,80,93
3731,Student_3731,52,76
3732,Student_3732,54,64
3733,Student_3733,77,76
3734,Student_3734,75,77
3735,Student_3735,93,97
3736,Student_3736,66,53
3737,Student_3737,76,63
3738,Student_3738,92,92
3739,Student_3739,80,68
3740,Student_3740,50,85
3741,Student_3741,63,98
3742,Student_3742,71,72
3743,Student_3743,91,58
3744,Student_3744,99,61
3745,Student_3745,56,64
3746,Student_3746,85,67
3747,Student_3747,72,55
3748,Student_3748,86,90
3749,Student_3749,62,86
3750,Student_3750,97,100
3751,Student_3751,69,51
3752,Student_3752,55,72
3753,Student_3753,58,83
3754,Student_3754,87,67
3755,Student_3755,89,94
3756,Student_3756,92,58
3757,Student_3757,61,71
3758,Student_3758,51,50
3759,Student_3759,51,76
3760,Student_3760,80,53
3761,Student_3761,90,73
3762,Student_3762,60,71
3763,Student_3763,54,97
3764,Student_3764,100,98
3765,Student_3765,76,63
3766,Student_3766,81,60
3767,Student_3767,62,51
3768,Student_3768,98,56
3769,Student_3769,74,71
3770,Student_3770,64,92
3771,Student_3771,68,63
3772,Student_3772,53,72
3773,Student_3773,91,81
3774,Student_3774,86,97
3775,Student_3775,79,59
3776,Student_3776,60,94
3777,Student_3777,76,89
3778,Student_3778,65,53
3779,Student_3779,100,68
3780,Student_3780,76,85
3781,Student_3781,70,60
3782,Student_3782,58,93
3783,Student_3783,89,55
3784,Student_3784,64,87
3785,Student_3785,98,50
3786,Student_3786,76,77
3787,Student_3787,73,55
3788,Student_3788,74,65
3789,Student_3789,80,71
3790,Student_3790,97,59
3791,Student_3791,59,80
3792,Student_3792,85,76
3793,Student_3793,77,69
3794,Student_3794,55,74
3795,Student_3795,61,51
3796,Student_3796,51,50
3797,Student_3797,99,88
3798,Student_3798,50,62
3799,Student_3799,99,84
3800,Student_3800,98,83
3801,Student_3801,85,54
3802,Student_3802,60,72
3803,Student_3803,80,87
3804,Student_3804,92,51
3805,Student_3805,51,89
3806,Student_3806,99,57
3807,Student_3807,59,57
3808,Student_3808,88,83
3809,Student_3809,60,97
3810,Student_3810,60,83
3811,Student_3811,79,93
3812,Student_3812,98,88
3813,Student_3813,51,87
3814,Student_3814,88,75
3815,Student_3815,89,51
3816,Student_3816,59,51
3817,Student_3817,83,55
3818,Student_3818,69,89
3819,Student_3819,61,99
3820,Student_3820,73,53
3821,Student_3821,54,87
3822,Student_3822,74,55
3823,Student_3823,70,66
3824,Student_3824,78,61
3825,Student_3825,95,69
3826,Student_3826,57,71
3827,Student_3827,69,88
3828,Student_3828,70,99
3829,Student_3829,71,72
3830,Student_3830,85,93
3831,Student_3831,94,82
3832,Student_3832,71,71
3833,Student_3833,52,64
3834,Student_3834,93,92
3835,Student_3835,92,50
3836,Student_3836,100,56
3837,Student_3837,64,72
3838,Student_3838,60,58
3839,Student_3839,94,62
3840,Student_3840,81,59
3841,Student_3841,96,72
3842,Student_3842,92,64
3843,Student_3843,90,82
3844,Student_3844,94,96
3845,Student_3845,65,90
3846,Student_3846,81,80
3847,Student_3847,71,72
3848,Student_3848,86,59
3849,Student_3849,74,98
3850,Student_3850,54,87
3851,Student_3851,82,87
3852,Student_3852,70,95
3853,Student_3853,56,82
3854,Student_3854,75,81
3855,Student_3855,58,61
3856,Student_3856,74,99
3857,Student_3857,84,84
3858,Student_3858,83,83
3859,Student_3859,100,58
3860,Student_3860,74,59
3861,Student_3861,77,84
3862,Student_3862,60,50
3863,Student_3863,88,59
3864,Student_3864,63,64
3865,Student_3865,54,96
3866,Student_3866,58,91
3867,Student_3867,66,60
3868,Student_3868,90,91
3869,Student_3869,60,51
3870,Student_3870,66,87
3871,Student_3871,53,57
3872,Student_3872,65,68
3873,Student_3873,75,89
3874,Student_3874,95,61
3875,Student_3875,69,92
3876,Student_3876,72,53
3877,Student_3877,86,58
3878,Student_3878,98,65
3879,Student_3879,64,95
3880,Student_3880,98,68
3881,Student_3881,55,66
3882,Student_3882,60,82
3883,Student_3883,76,89
3884,Student_3884,94,53
3885,Student_3885,60,75
3886,Student_3886,56,67
3887,Student_3887,69,73
3888,Student_3888,65,81
3889,Student_3889,54,60
3890,Student_3890,82,96
3891,Student_3891,88,75
3892,Student_3892,77,83
3893,Student_3893,64,75
3894,Student_3894,84,62
3895,Student_3895,79,89
3896,Student_3896,67,73
3897,Student_3897,58,50
3898,Student_3898,98,78
3899,Student_3899,50,59
3900,Student_3900,58,92
3901,Student_3901,93,88
3902,Student_3902,79,98
3903,Student_3903,50,92
3904,Student_3904,86,51
3905,Student_3905,76,62
3906,Student_3906,66,100
3907,Student_3907,50,89
3908,Student_3908,63,55
3909,Student_3909,83,99
3910,Student_3910,56,92
3911,Student_3911,58,61
3912,Student_3912,86,64
3913,Student_3913,98,51
3914,Student_3914,51,76
3915,Student_3915,62,75
3916,Student_3916,73,100
3917,Student_3917,79,72
3918,Student_3918,97,81
3919,Student_3919,54,71
3920,Student_3920,72,52
3921,Student_3921,65,98
3922,Student_3922,59,61
3923,Student_3923,62,52
3924,Student_3924,92,64
3925,Student_3925,95,56
3926,Student_3926,100,67
3927,Student_3927,52,50
3928,Student_3928,78,78
3929,Student_3929,78,91
3930,Student_3930,56,63
3931,Student_3931,76,94
3932,Student_3932,76,91
3933,Student_3933,82,77
3934,Student_3934,89,60
